msa,Auto + Scale,Transit Propensity,Density,Sustainable Transit,Warm Weather,Remote + Active,Network Connectivity,Network Sprawl,Cluster
"Ithaca, NY",-0.8953443941694756,-0.01380109222460702,0.15014327400355829,-0.020134305705432374,-0.5030977329742782,3.9324518665961747,0.2884145990008827,2.119608468204588,7
"Jackson, MI",-1.0117244240152141,-0.19268912019017478,4.706572945904443,-0.14146803370623467,-1.1305867882164828,-1.1099574082442902,0.8482584695874411,0.2637087799494826,7
"Jackson, MS",0.8298627128582627,-0.327076923120808,-0.45994314139568626,-0.5056731919504125,0.864104681132036,-1.5453245648052951,-1.1403487836835784,0.45369116872479087,4
"Jackson, TN",-0.192952331071118,0.038302089920163686,-0.3172976675139471,-0.07144464899534655,0.3888294047962861,-0.8802737064693017,-0.2931768028337006,1.2270891789497091,3
"Jacksonville, FL",0.7622052919072464,-0.35486178436046156,0.5029535605352516,-0.11780512851289848,1.5961381941256618,0.46042535181092054,-0.35609860002060506,-0.39203430047844423,4
"Jacksonville, NC",-0.6604180744135943,0.11958040724072987,-0.04162835875671561,0.007006878086774483,0.9324410970386808,0.6372165603794058,-1.5964924623496901,-0.31671244982338553,5
"Janesville-Beloit, WI",-0.5330665361915725,0.06370573658489012,0.16239050781438996,0.002013420492729219,-0.9985133144080238,-0.755911872701118,1.3482026316388855,-0.5970880201215166,5
"Jefferson City, MO",-0.04076104744441612,-0.0028032826246538554,-0.5739808811390378,-0.08366713890674857,-0.01029927587071719,-0.9022341278826169,-1.092743261328954,2.1216424861070458,3
"Johnson City, TN",-0.5755996408980657,0.1339607075865453,0.5387352622104078,0.05292968224624775,-0.2889676234167061,-0.8610970657267201,-1.3919752842689068,-0.42152076040911696,5
"Johnstown, PA",-0.6721690570181958,0.11223343626215931,0.34294239418171985,0.05649365675166374,-0.966831929951916,-0.4432446590675605,0.13979404065164103,-1.0442897288071058,5
"Jonesboro, AR",-0.2319009581252219,0.06593580086058462,-0.25447566175646535,-0.06279190452284157,0.4329038979328836,-1.2715109645622293,-0.6128013527065982,1.0849862513450885,3
"Joplin, MO",-0.34333454793292784,0.0010329346132347745,0.24591143281287922,-0.10631067143867638,0.05146434309120374,-0.9535671699941872,0.713627196303457,-0.0894915517174236,3
"Kankakee, IL",-0.5508827054458022,0.0987689339453551,-0.10897351741204006,0.033562366686038576,-0.535575485178095,-0.2582260956810155,1.680356220828102,0.31903790005555593,5
"Kansas City, MO-KS",2.6460307816136424,-1.0623815837735218,0.16774537668849718,-0.7355710274533813,-0.802162355788288,-1.0379297447581413,0.23522820040953915,-0.6961995226551674,4
"Kennewick-Richland, WA",-0.18524541778233367,0.06987402565506542,-1.1663123793931653,0.16415588857469077,-0.12845402309485712,0.2921186299626399,2.4813800765853493,3.3710033610969057,1
"Killeen-Temple, TX",0.00724433606997014,-0.09293803309788741,-0.47786603694095225,-0.21837051872397603,1.2770121254623004,-0.15955313598309617,0.578681267930023,-0.10312590252342596,3
"Kingston, NY",-0.5568471340385719,0.03781821855225491,-0.04959016062273055,-0.03964156240408776,-0.7065604293946965,0.9985197228547988,-1.588838892569446,-0.19964231924398945,5
"Knoxville, TN",0.612576798598871,-0.30581389587535884,0.49066365848750726,-0.3635332080474506,-0.10822125409678639,-0.8265703843036997,-1.4242427906762112,-0.051634390412981394,4
"Kokomo, IN",-0.751745079105261,0.13185177415693494,0.49037631058457615,0.07711215433918457,-0.6746853053752544,-0.8418747370769922,1.7355933637487895,-0.3911371578213756,5
"La Crosse-Onalaska, WI-MN",-0.47125598279797587,0.04473895001473797,-0.44245653882346625,-0.015277470008757192,-1.0656200205133055,0.2319440187950445,0.028467507278728394,-0.37400008483445607,5
"Lafayette-West Lafayette, IN",-0.30781433420841064,-0.02094381007776818,-0.1832640058337298,-0.015379312403782038,-0.5177691688489797,0.19141121263181538,0.46719156814382645,0.762849298423689,3
"Lake Havasu City-Kingman, AZ",-0.04904805236090121,-0.012443970825849587,-1.7916720617092363,-0.14452804583647652,1.0254141758633653,0.2530758648667121,0.7185602845541608,-1.079279574684881,3
"Lakeland-Winter Haven, FL",-0.044827033842451444,-0.10054705764271697,0.3955409516894412,-0.23935273687993155,2.1261901973778063,-0.2612212187640975,0.48322903720629656,-0.6753611260559961,3
"Lancaster, PA",-0.5425377389940302,0.03165255974817791,1.3730648211362342,0.02058522080281509,-0.2798030617242386,0.08541356183552405,0.6943727015294593,0.4038281426466267,5
"Lansing-East Lansing, MI",-0.14997955327748372,-0.035810933211178224,-0.25223665264178763,-0.07566126177798145,-0.8292691115536565,0.5002546369313101,1.3011025373449299,-0.15640329960561872,3
"Laredo, TX",0.10375809304259312,-0.11825290177236608,-0.7227759729121895,-0.18240471157330107,2.1960011008910456,-0.40235587285642865,1.353707105408033,2.279374756160422,3
"Las Vegas-Henderson-Paradise, NV",0.7091853424520409,-0.21248886447410298,-1.381591228316557,1.6177565184064666,1.0317793296580817,0.11533255552367591,-0.21760772194212002,-2.5199674359864375,4
"Lawrence, KS",-0.7701689414070757,0.0780011703099683,0.36375219857231345,0.029875979193977945,0.013261795352130517,0.8734042702123724,0.1295905278885085,0.36446088203123567,5
"Lawton, OK",-0.3103958833781768,-0.08392192394940798,-0.3583227497452164,-0.1532444916811927,0.865388618930365,0.8145032403434236,1.4153598618368588,1.316050497350635,3
"Lebanon, PA",-0.8333996471612818,0.11191053628670665,0.7959358244550486,0.07598705659991714,-0.38373107651019084,-0.24756751544556424,0.9771937889921369,-0.4035203231322042,5
"Lewiston, ID-WA",-0.3486887435223671,0.07395646898403412,-1.157307048276597,0.04652150840029133,-0.7098796436439481,0.2539214915570205,-0.2302409380112124,0.9245280251333567,1
"Lewiston-Auburn, ME",-0.7160525235176058,0.12396026829311081,0.20405490869706172,0.07081006233000922,-1.1823616567236852,-0.08498825969682816,-1.057021445813506,-0.6708535988750902,5
"Lexington-Fayette, KY",-0.38811566226346805,-0.0016711933959030374,0.3737931012505504,0.1346766815111844,-0.12353045917779633,0.1647719602937054,-0.6862326458459957,-0.6623758536317621,1
"Lima, OH",-0.7286887834987523,0.1294645507753923,0.5802417288797148,0.0434534935891421,-0.5899786845507102,-0.9216782512040691,1.4176164035366685,-0.5280144628711424,5
"Lincoln, NE",-0.3242988567779776,-0.06866121955572298,0.2037067575433634,-0.04015921611712107,-0.6364053828526544,-0.11770386311589819,1.4378033720555112,-0.5712185374832704,3
"Little Rock-North Little Rock-Conway, AR",0.767630883769869,-0.34733364901538005,0.06619032610961542,-0.437983109278582,0.2251351550192331,-1.2950141881778494,-0.8210654429007079,-0.10123282737310196,4
"Logan, UT-ID",-0.3838060112142152,0.02128690253206513,-1.0620046974088866,-0.011760313182141666,-1.2031023181122997,0.8722406630297691,0.02388626633397481,-0.22575563619439934,1
"Longview, TX",0.06695276892167921,-0.06728903755947978,-0.39941251905772135,-0.20441040577284417,0.9134168079455306,-1.1520208467049131,-0.02165609095720304,0.6760799249381179,3
"Longview, WA",-0.41110874128503233,0.1700421724195224,-0.9308400931591907,0.08993347458213086,-0.7609211205351354,-0.5670708049310917,-1.4629055287593502,0.0010076052369362382,5
"Los Angeles-Long Beach-Anaheim, CA",1.241217924885666,0.7053240299094448,0.4784946049296258,17.527701247970757,0.036445162407488664,-0.5753243263221078,0.2336706059189366,1.0382297901088864,6
"Louisville/Jefferson County, KY-IN",0.5843599260308255,-0.26812448342635253,0.6390307107532047,0.019858496128522543,-0.3174544355063506,-0.37564610174247104,-0.9210775515974259,-0.31885339818386843,4
"Lubbock, TX",0.08052746774560095,-0.141843290844362,-0.26277753453670466,-0.2010924526725222,0.5624364033050382,-0.7037613765592912,1.5149536201795897,0.5653826472880467,3
"Macon-Bibb County, GA",-0.2523088007883643,0.05948936725872035,-0.3375017633709514,-0.09161328917725703,1.0148782123813929,-0.6852630658362829,-0.4326820458947157,0.35421252681110227,3
"Madera, CA",-0.24418693672941247,0.030894741905961882,-0.9533956949191809,-0.0173056779870694,0.22482693238031157,0.09002935119719015,-0.0040612859695254196,1.2197978425261193,1
"Madison, WI",0.27253658542931825,-0.2968798716088593,0.022351710416124517,-0.3872489046068348,-0.996692205234377,1.3205823817619042,0.22394527188067176,0.01965513097055477,4
"Manchester-Nashua, NH",-0.5943007580618692,-0.030651861803662694,1.1428204751141307,0.0018193540725352834,-0.971374035666336,0.18476523722788207,0.2518695905448451,-0.6026276068707144,5
"Manhattan, KS",-0.3068621726357589,-0.04321077939571054,-0.5711443784302668,-0.10038336289645629,-0.04146176734145795,0.6728425563460344,0.09943449663518335,0.7482131191708314,3
"Mankato, MN",-0.3595883053140541,-0.03829489294417228,-0.39851012867282315,-0.05989047395108605,-1.0018655698998986,0.5281134038761193,0.401917178158157,1.1917366099219406,1
"Mansfield, OH",-0.640998220500506,0.15513315551175166,0.42922025429673666,0.057930425825712326,-0.7314393242724997,-1.248065813671304,0.206019287613742,-0.3085967106393482,5
"McAllen-Edinburg-Mission, TX",-0.1475347091103621,-0.15853694147472033,1.098264267118807,-0.25530680266670297,2.4298540650134486,0.002250368428400509,1.3166748306234313,0.45005290315996277,3
"Medford, OR",-0.26836314543483014,0.009363618999973872,-1.0911479042443732,0.023063453623653116,-0.5123973466174868,0.7785162089460043,-0.7247175803995097,0.15798636181245396,1
"Memphis, TN-MS-AR",1.1222809337965607,-0.35961866809314985,0.05693054022524224,-0.5277533772860551,0.2501725972472027,-1.2697809905602022,-0.39134899031432147,-0.6066345593149726,4
"Merced, CA",-0.3188949853309226,0.07480889396709417,-0.777673409398493,-0.014894324185790089,0.8235323535693131,0.1991534983663427,0.09133785230456007,0.22774536863293887,3
"Miami-Fort Lauderdale-Pompano Beach, FL",2.8208083055683213,-0.005846363590276231,0.5766747910767989,0.701208276119155,2.405622115775538,2.3336231408008743,1.7433449001433425,-0.08402628621174878,4
"Midland, MI",-0.5397032298876361,0.07076270108789262,-0.6258563692435248,-0.014468605799287387,-0.9263528215802609,-0.2732183487923135,1.8264844379802814,-2.0821870388191477,1
"Midland, TX",-0.29727929576695933,0.03410531721630328,-1.0007618293458744,-0.0635105971207465,1.0829348813801654,-0.24652763562111854,1.882122684270251,-0.5407964113314381,3
"Minneapolis-St. Paul-Bloomington, MN-WI",3.2313170892043064,-0.8079779509680121,0.6226048034656134,-0.4413386595011366,-1.7063411291759698,1.4842671222184878,0.43906730556505486,0.061209010465602225,4
"Missoula, MT",-0.29712015378234036,-0.03665550441516634,-1.0560054298740333,0.0972406371762115,-1.386075567366769,1.343673569506392,-1.1091840382025404,1.4690857470117271,1
"Mobile, AL",0.1213764728490487,-0.13375481159812577,0.05637252870882078,-0.29435548807022954,1.1573821099234338,-0.7498895650305879,-1.0350373243782582,-1.0180082916211837,3
"Modesto, CA",-0.39106525005794673,0.048973794693580014,-0.23789576030948234,0.09979252472059945,0.6158453439630825,-0.07705054776410754,0.5776941266583407,-1.329890109929943,5
"Monroe, MI",-0.5790698552581436,0.09913996979054104,0.35585434322917614,0.04106182459601766,-0.5959611754028251,-0.8848773196530547,0.6237398934455977,0.24669479624053672,5
"Montgomery, AL",0.050500500066263686,-0.0502261514227723,-0.29479941240648083,-0.2022351401015732,1.043036462807665,-0.8491464130172933,-0.9741310463183158,-0.1802615483689071,3
"Morgantown, WV",-0.541075854254171,0.08623823453951839,-0.035157241333809826,-0.010954344260314426,-0.40407874514586956,0.4761550366481943,-1.4682378975913328,0.7149129659504232,5
"Morristown, TN",-0.3204207926743787,0.16845023921297989,-1.5401119820042128,0.04947562593760684,0.220873744429617,-0.5000364027530415,-0.9075575504095016,-0.8475104294030216,1
"Mount Vernon-Anacortes, WA",-0.4582525514964109,0.1080285769101622,-1.2649021042323627,0.04965270776757143,-1.163584379332728,0.5464245674638925,-1.172921615949227,-1.5523421244841624,1
"Muncie, IN",-0.8564607332587277,0.09549731106587814,0.8328139213304936,0.0326047196144442,-0.44486910917487876,0.012707913469475396,1.694155376983204,-0.5247044876423215,5
"Muskegon, MI",-0.6677758264501207,0.12078230004764637,0.7044805695658884,0.04561962196139857,-1.0600676779039575,-1.3399801678229077,1.1135907066596826,-0.9176381958171146,5
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",0.07915266532469362,-0.19855312357267627,0.7085061817478595,-0.31397972122440976,0.7578003734066242,-0.5852201108917399,-0.7320365777441515,-0.34358009061757205,3
"Napa, CA",-0.696460713314733,0.13326354997717962,-0.7876969460483636,0.08089014263406248,0.642502314578185,1.1855164103026075,-0.6354691546450398,-1.1383050247584037,1
"Naples-Marco Island, FL",-0.3173200371254942,-0.005648665949854295,-0.8014002330685617,-0.15674571491016084,2.6264602034740507,1.2808013290158666,-0.3086451961124183,-0.5886592610189115,3
"Nashville-Davidson--Murfreesboro--Franklin, TN",1.740228841069341,-0.6448096904965877,0.2692015615046903,-0.5867223785452593,-0.08357971556380177,-0.31669103299906676,-0.9992806009437764,0.3436605453136419,4
"New Bern, NC",-0.32790623051234813,0.1308448888843878,-0.9066397436464498,-0.009233710998700368,0.8342651858402023,-0.49765059507373083,-1.4741225701480143,0.13895910913472592,5
"New Haven-Milford, CT",-0.9895768358442066,0.03224577541826282,4.047163547163182,0.1066465737827411,-0.6321253010423147,0.46029019756088285,-0.140277536626225,1.0900441283732347,7
"New York-Newark-Jersey City, NY-NJ-PA",3.166843112750696,17.74978730084385,-0.1744098985403806,-0.8420102243187282,0.18286342929963098,-1.3129057041644767,-0.0589550050191859,-0.13691112473564182,2
"Niles, MI",-0.7150836181341785,0.07397581606135148,1.0201301211478453,0.0019392207393622042,-0.7447088990031112,-0.6563714171592139,0.5839745207505588,-0.2747565783884194,5
"North Port-Sarasota-Bradenton, FL",-0.13184523477373292,-0.2028339716229067,1.517167592312575,-0.28014693973587035,2.187901886869557,0.7750148272503387,0.5314061250154446,-0.18836827236338416,3
"Norwich-New London, CT",-0.6609778251552644,0.06992832886773152,0.6559845021702374,0.029039427529712312,-0.5233322414336513,0.20572412099004259,-0.5653006716331009,-0.22524607696184507,5
"Ocala, FL",-0.18795554258733327,-0.15056349660074755,0.7649897921428873,-0.2942324497041184,1.8894722290023662,-0.31343712009568214,0.9009958238460055,-0.24131948097345457,3
"Ocean City, NJ",-0.7807304501025162,0.10895890148220017,-0.2909046762682964,0.007320991489560768,0.020439890321642864,0.7003832390049306,1.2670365180071852,-2.3653070155495155,1
"Odessa, TX",-0.5235014340929395,0.08611464127136388,-0.5396532222938726,-0.036399087534597446,1.0398573126285078,-0.4682192194585574,2.567361427548571,-1.6461833344311065,5
"Ogden-Clearfield, UT",0.18352856278657223,-0.13898124540596613,-1.6014747570804673,-0.15027597240989002,-1.014260255544799,0.599461353934719,-0.14432201281925983,-2.2675002220902023,1
"Oklahoma City, OK",1.5936146386875802,-0.6767893484455074,0.17891449544647564,-0.708353872131742,0.04557975963222847,-1.2595239615473461,0.14281368272964473,-0.24347813397700832,4
"Olympia-Lacey-Tumwater, WA",-0.7629760910345404,0.13741150045390682,1.2036991444175396,0.018323227689574152,-0.7450087882892433,0.374901649274032,-1.6030483737178596,-0.4485840803189825,5
"Omaha-Council Bluffs, NE-IA",0.8920133992474699,-0.4710288789094847,-0.03530273355886909,-0.501174688979461,-0.8611362609437532,-0.5853529338643053,1.2901928660398825,-0.7816898438098886,4
"Orlando-Kissimmee-Sanford, FL",1.2449882287367995,-0.4176017059618576,0.85119357318072,0.033753700966343614,2.0405500293929717,1.0433995449337452,0.3758948090388766,-0.041662397784663525,4
"Oshkosh-Neenah, WI",-0.6663579821140388,0.07989128026857333,0.23049246002105603,0.030014043972996767,-1.1307899017071863,-0.20068375145434986,0.6473246607514225,-1.2078309127892144,5
"Owensboro, KY",-0.439394953332436,0.14647484232306068,-0.3165232899918154,0.04677166404778059,-0.020917902242519344,-0.9853828396121254,-0.10389037054573202,0.19273448196951043,5
"Oxnard-Thousand Oaks-Ventura, CA",-0.26107413238862837,0.01003462733693538,-0.5503591879441292,0.20234787428450807,0.15507134105021356,0.6894436939730574,-0.5081379850334922,-1.8555360123858495,1
"Palm Bay-Melbourne-Titusville, FL",-0.2832479026923789,-0.07243042687922066,0.4836674028463201,-0.18418484287084524,2.2044940207526578,0.5691791117077303,0.6771303888232959,-0.772196312778535,3
"Panama City, FL",-0.5317379498161078,0.08677387407508799,-0.2876781147639298,-0.06556337079816048,1.6529790946642324,-0.11899199775905882,0.5693870683615233,-1.2727900894421305,3
"Parkersburg-Vienna, WV",-0.5776795050291054,0.16212885813938055,-0.03522922792097188,0.0495457159079384,-0.20501117548317294,-0.798130617012572,-0.8217919368190391,0.14391210745335986,5
"Pensacola-Ferry Pass-Brent, FL",-0.19329793061452458,-0.09216856713318115,0.14883411208695924,-0.18683292842042823,1.4610707034563846,0.662762313763127,-0.2613672100995887,-0.41307307534629495,3
"Peoria, IL",0.26247292154507634,-0.17470909369217763,-0.39079397605344646,-0.2736735292809805,-0.646793917795003,-0.7106750650855506,0.564114615318863,0.011142026628635825,3
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3.1188731983779685,0.8113082944682579,2.6437229087231633,-0.5830974677832207,-0.5578119127182672,1.0241414595425964,0.495752766302678,0.9108885973539601,4
"Phoenix-Mesa-Chandler, AZ",3.730532876469349,-1.1111966509740991,-1.290302980705312,1.184124728435692,1.4094894063873726,0.5545693548561695,0.8187115054609372,-1.1358105450585365,4
"Pine Bluff, AR",-0.13873568433171363,0.06286481774209364,-0.5932847725014658,-0.10164977272152376,0.6453194879980699,-1.3596870354769217,-0.5409111032535413,0.8998297948423686,3
"Pittsburgh, PA",2.163192942266556,-0.49395924626421506,1.1327203449046683,-0.7473893137809495,-0.9627939624629117,0.41986608371201667,-0.27330573413938924,0.312144423394131,4
"Pittsfield, MA",-0.582307059813902,0.05984903834435034,-0.23376765057399582,0.011481915356776938,-0.9371784764412094,0.7550008704207857,-0.28384807437775705,-0.21688208463948302,5
"Pocatello, ID",-0.23549703906850444,-0.005325695052236538,-1.0829393598092851,-0.0536725230041835,-1.1096331307782177,0.2998524048798545,-0.4784487780008533,0.1448611221662516,1
"Port St. Lucie, FL",-0.3581606570405932,-0.03588743340805411,0.17514338953822703,-0.17132641829554496,2.43515920461551,0.439348245888264,0.7178882787378956,-0.8203081290829493,3
"Portland-South Portland, ME",0.08145138355828367,-0.1970919403786614,-0.05734994611112651,-0.23472953637634375,-1.1600360664096327,0.6162441414843823,-1.3290448149938348,-0.888045479848988,3
"Portland-Vancouver-Hillsboro, OR-WA",1.5162250683483167,-0.2477742987916063,-0.2934892870782607,-0.40647011847566095,-0.9376456310934741,1.9825316790664336,-0.5511868607426066,-1.2245257863509758,4
"Poughkeepsie-Newburgh-Middletown, NY",-0.25284176126554136,-0.09737077233863393,0.9778369219370856,-0.17685884380942968,-0.6137408446054454,0.8470838737217162,-0.8274642614310883,0.08838933499462791,3
"Prescott Valley-Prescott, AZ",0.07064381898773826,-0.11585059360903396,-1.4161431117931667,-0.2035584005542821,0.6774790946466309,0.6993466491463679,-1.1889301092210733,-0.13826858540525516,3
"Provo-Orem, UT",-0.0547298715734156,-0.1601167350947767,-1.3332062970963192,-0.15994144515715944,-0.6982962887902098,1.742995992756977,0.22630656341231906,-2.3516482158193432,1
"Pueblo, CO",-0.24151635061809945,0.06119111202738354,-1.1506655242862645,-0.04213256174822917,-0.35601675193944493,-0.4546648054855519,0.7650558939612817,-1.0019922405011201,1
"Punta Gorda, FL",-0.6790363990190728,-0.07276511596370387,0.9027660211527329,-0.17551809877204605,2.4470827869036396,0.9183696262080054,1.4082930644185585,-0.42861320413059095,3
"Racine, WI",-0.9738615417587065,0.08480077365259568,1.6898956416966184,0.07262181859823129,-0.976740566062116,-0.4192191388122702,0.9709625981923887,-1.114179886562543,5
"Raleigh-Cary, NC",0.37660081925928507,-0.42201628144301373,2.174786715131962,-0.24725656937862422,0.37116260400043705,0.6292749609158429,-1.4084572018905468,0.4084174755631066,4
"Rapid City, SD",0.059389074175271554,-0.07916458414844248,-1.4367003112069046,-0.09104082633113257,-0.8433452875023953,0.2566475588507856,-0.6245882618723145,1.7825859611568031,1
"Reading, PA",-0.5928567034954842,0.0008164516967570969,1.315158635241264,-0.03577873239449343,-0.38603094153118994,-0.09673858019257336,0.6234472747376485,0.12208321692792204,5
"Redding, CA",-0.053096306111260524,0.003437012499283475,-1.048013627487053,-0.07867137931259015,0.13320977293112968,-0.07910825467951735,-2.323676545377407,1.0116883033199933,3
"Reno, NV",-0.4646308930020616,0.022202600111780647,-1.6742734776629815,1.1210069182366398,-0.6343535818798826,0.7912381107259466,-0.643992296507168,-2.4667558543768435,4
"Riverside-San Bernardino-Ontario, CA",3.3007691652610585,-1.115663556842404,-2.141875859681904,1.424666609373727,0.968025571707768,-0.37478090828836547,0.13465467150936156,-1.5542093451083236,4
"Rochester, MN",-0.08674277643801219,-0.14330939691326258,-0.4006899809246905,-0.18639954070410283,-1.1404692412118174,0.8256364018821081,0.08925826264131974,1.2504147059517563,3
"Rochester, NY",0.6350674193583616,-0.1743360065291666,-0.6720659015770369,-0.2994201273434107,-0.9416976115941212,0.22039977698212695,0.3235759538133799,-0.12087363322798432,4
"Rockford, IL",-0.6064594872169448,0.031488581806313115,1.2098362734114223,-0.019315057074822225,-0.9544666834076428,-0.7334009596470832,0.9998293325613712,-1.0324358079087732,5
"Rocky Mount, NC",-0.42779613639950437,0.1250839236305715,-0.14957735023658217,-0.008364686945347337,0.5354996449830532,-0.907423564289799,-0.6093717915181455,0.30933234981483515,5
"Rome, GA",-0.646774354650591,0.16164970408698176,0.0840728948114152,0.049701595994069384,0.5996387338577391,-0.5275811444009401,-0.5550360505357639,0.2717318290843624,5
"Sacramento-Roseville-Folsom, CA",1.1496158650207469,-0.38149639448725325,-0.05499877830770615,0.6265865348482844,0.1090405505480361,0.7454397524834973,-0.5810548232895242,-0.9234900312317651,4
"Saginaw, MI",-0.5091905738875127,0.06650471149587202,0.18073174081532553,-0.008493392602923278,-0.8879671436259795,-0.7902863044075263,1.9113870642905684,-0.602708610639502,5
"Salem, OR",-0.35473369539916827,0.058887348770599944,-0.598678922807859,0.076784814340788,-0.6828767640702395,0.47181529935862854,-0.6308567286932412,-1.0773760657072577,1
"Salinas, CA",-0.27991777916516064,0.03079322270637482,-1.139569865979299,0.02459673622385299,0.4224883675137609,1.394690700785508,-0.3259841774487356,-0.7315135358337228,1
"Salisbury, MD-DE",0.03151197067080358,-0.11590401992077909,-0.3165036051278873,-0.1864040563740206,0.18481628012403206,-0.14028324186454805,-0.38031184313841204,-0.8612144378731154,3
"Salt Lake City, UT",0.1974778397589824,0.15298873748089753,-1.4867621602251777,0.04085151539217716,-0.5453589120196838,1.7772112092764707,0.1015729372087145,-2.6820387028086166,1
"San Angelo, TX",-0.045790817548203175,-0.08758760626392724,-0.9673563015712595,-0.15022315477963336,1.3503318263278405,0.39654813388289856,1.1879920508659347,2.0352939080685246,3
"San Antonio-New Braunfels, TX",1.657837579245969,-0.6045151046389113,-0.36323729962065526,0.8135869349560916,1.2936709052080173,-0.24963566294199438,0.2716325916637724,-0.0611120993055335,4
"San Diego-Chula Vista-Carlsbad, CA",0.6129376335131294,0.062172299565302756,-0.07355339369511757,2.2458758038303324,0.7736186592631932,1.3254999235089435,-0.7634213482493217,-0.7823881364609133,4
"San Francisco-Oakland-Berkeley, CA",0.2905118024697207,2.271218241314141,1.7833072106601626,0.2054386068810767,0.638242426150073,5.36667026996218,-0.38672679803618304,0.6264298305332281,4
"San Jose-Sunnyvale-Santa Clara, CA",0.11429153463891405,0.11699355690346018,0.2833182608634409,0.16489199185482922,0.40919865877629913,2.549901944351989,-0.321269911703916,-1.1066292982267874,4
"San Luis Obispo-Paso Robles, CA",-0.27781028063073,-0.01963145495821975,-1.1079139722626383,-0.052392120704612466,0.5676743928129774,1.522080928493052,-0.7924876215294663,-0.18436286447428935,1
"Santa Cruz-Watsonville, CA",-1.0090437234679304,0.05875996575149515,0.6748644324087427,0.23222441303248384,0.33363132816272273,2.4206179617816797,-1.64262144776399,-0.3634966866099371,4
"Santa Fe, NM",-0.39367741369331805,0.013301919263408526,-0.7827102394444347,-0.031530852825045856,-0.5648646615424997,0.7750410469992913,-1.3824494663998474,-0.7794336154868164,1
"Santa Maria-Santa Barbara, CA",-0.4102102104096962,0.029226753141880047,-1.2209360794540491,0.18949887126669088,0.3934877744615962,1.849756427984857,-0.35167197966993924,-1.1053190207269945,1
"Santa Rosa-Petaluma, CA",-0.4213193005640207,0.027996051994130487,-0.26100588680367676,0.1264560393232707,0.18032792504608203,1.0536440780029783,-1.2639481113187847,-0.9747659761176175,1
"Savannah, GA",-0.3547517282748642,-0.0028061604031647067,0.1589284459039415,-0.12300717877435699,1.4182598569160865,0.3447757588205038,0.06671909897044012,-0.5163796332800723,3
"Scranton--Wilkes-Barre, PA",-0.16249633722448828,-0.033337068467643616,0.42136972434318615,-0.08034444274291769,-0.969957029541083,-0.3992758794743236,0.29882975478951884,-0.8455342381687788,3
"Seattle-Tacoma-Bellevue, WA",1.9401271443652055,-0.05580238304947325,0.31864606371958387,0.8818232972965069,-1.2585344230957123,3.2771841264372976,-0.9833326938426068,-0.7690518722791478,4
"Sebastian-Vero Beach, FL",-0.7502245318486455,0.05733936237464777,0.17098199284823704,-0.06490655516271357,2.314800875098464,0.7656004111126586,0.97373436376465,-1.038861079674213,7
"Sebring-Avon Park, FL",-0.5373270973362864,0.05387214564301496,-0.3647788558604018,-0.13278968835963165,2.283110649083195,0.18871394797284977,1.3209050525334722,-0.9927531584346858,3
"Sheboygan, WI",-0.6470506920033054,0.07781169634465035,0.3412962249552629,0.028343838133902063,-1.180064599862535,-0.5432611584326624,0.8415357495041038,-0.5082773079556124,5
"Sherman-Denison, TX",-0.4695530112129862,0.03469982272907534,-0.0025882761574041106,-0.055507151258650064,0.9010192644350599,-0.2869736008661362,0.9662337690332591,0.3535356287484202,3
"Sierra Vista-Douglas, AZ",0.04178496746414497,-0.08457167631159979,-1.3000414741145403,-0.16515024053530208,0.9236453529079846,0.3552100900951501,-0.21119586099324436,1.5982703483479468,3
"Sioux City, IA-NE-SD",-0.07086528932197929,-0.07628742025767475,-0.6121966574195927,-0.12365772380231914,-0.8201431807364011,-0.5965767109465503,1.8985454153380252,1.1200677357599984,3
"Sioux Falls, SD",0.1070008335796697,-0.1825906476378577,-0.41006971407438314,-0.21102514856731955,-1.086817261970151,-0.5647799149519497,2.1395081681954644,0.9791336128982966,3
"South Bend-Mishawaka, IN-MI",-0.3636714194003437,0.07479173351289377,-1.3980330030180206,0.009852671555038425,-0.702863395630492,0.5618596640060548,1.0177653557219444,-2.8399512933790976,1
"Spartanburg, SC",-0.5896552094674177,0.0485736752290558,1.7831638823440101,-0.015479870543368184,0.3460095032321432,-1.3550200128282608,-0.9060068937765027,0.37322256844941987,5
"Spokane-Spokane Valley, WA",0.24158307501192208,-0.1730749582056588,-0.7637274415687635,-0.2546151373097656,-1.173371297344937,0.5764556913212057,0.719806369642925,-0.5375082740585413,3
"Springfield, IL",-0.44214298144856484,0.017739763018275442,0.03940741051396774,-0.013553705441771605,-0.44577906732788547,-0.15078559094649477,0.6954314161097563,-0.549389657542669,5
"Springfield, MA",-0.3318543618993542,0.040575754672905015,-0.08916030121001962,0.08201508192314565,-0.8026867022445668,0.9065942952294651,0.47749431141155196,-1.3891045430912523,1
"Springfield, MO",0.3346114356471408,-0.23534548355068471,0.2090579592767673,-0.36542205654799925,-0.289576257995365,-1.0140234125732832,-0.9495242256835987,-0.22173247699444923,4
"Springfield, OH",-0.7716980171700436,0.12847917281334678,0.6003631318436624,0.062227488169554555,-0.488171221338554,-0.53030874954912,0.6835058585023649,-0.5954804805086286,5
