Urban Size,Public Transportation,Transit Alternative Fuel,Urban Density,Active Mobility,Street Connectivity,Street Compactness,Cluster
0.06402813159448897,-0.09024460056241701,-0.4000602990150416,-0.5593456355408463,-0.1161663314355373,1.189934613694565,-0.9331075713907542,4
-0.6449442619922261,-0.09250140891289839,0.16406343294566952,2.3463505188850693,-0.38559342552520637,0.4174584163471431,0.11701307322323462,5
-0.260351960698435,0.017480086413760386,0.05169971261075134,-0.6396370043042885,-0.5446476347200345,0.8914042081788284,-0.6528004367424012,4
-0.2452103041385778,0.04960438315285296,0.2654770767322582,-1.1160830884683592,-0.32493839617947173,-0.909080236301281,-1.1681841179056203,4
0.19292289941042806,-0.14494530173920356,-0.25112088544811584,0.40940948229465723,0.719031372027503,0.3760999670984862,0.017240446272147852,5
1.304885767889967,-0.31104420228756724,-0.9585336115928134,-1.0904231238982365,0.08582658115903448,0.11491650856764227,0.6575555777280568,5
-0.1569651790961428,-0.183116681049848,-0.22137441469043156,1.792667309167003,0.015493515097837493,0.7961801300661656,0.25040719294712316,5
-0.7151739516143218,0.06431751421694645,0.028206492626802415,0.14636584276323414,-0.49895106436772396,0.3928942740194525,1.0968062723727905,4
0.3332218530919047,-0.08158656750989968,-0.3022391770645405,-1.2924062817962991,-0.8133395535877496,1.7090123870927307,-0.2791774314124672,1
-0.44232487489680133,-0.09070821245625083,-0.3911295260144013,-0.11534701417149223,2.016417897314734,2.088593117945481,-1.5472827224321102,4
-0.9107905996723604,-0.07844397441161523,-0.2957969782091793,1.1914399655169823,2.8055386922207544,0.408912734214039,-0.16397756713614506,4
-0.6220490113738055,0.05639584193813629,-0.004938665702953097,0.6740417172190474,-1.5512297456062858,-0.31241668883203905,0.8902095291485068,4
-0.46804583231532104,-0.019441323788794068,-0.025552892255170056,0.21731762675494828,-0.36383110193012885,0.9473574445803011,0.22988777919713993,1
0.0727712538278565,-0.1703464127640399,-0.578363956891312,1.1467097633380907,0.04464671912702128,-2.6159798500154356,-0.24417237751275925,1
-0.5673665413220426,-0.022700067635557916,-0.16923162707500516,0.45361193141752576,0.8255126285370784,-0.765327724610976,-0.5161822607465072,4
5.180810836277166,-0.7415862305338192,-0.017413351101913277,1.2074569244662945,0.13096501324993487,-1.6141001126399115,-0.8522568066251319,7
-0.739978008001101,-0.014712493860850169,-0.282661522085605,0.6268269131622366,0.9993504510135323,1.3345784762243948,1.1501888250544892,4
-0.7122333535821093,0.07294227702471304,0.17895371581084005,0.4950627884620584,-0.8431362512232743,-1.4421315165326785,0.39254916414456537,4
0.536923827236836,-0.1794150791728684,-0.6150926004861395,0.09459986187943031,-0.7427273890395805,-0.4857633251476065,-0.09401326297200843,1
1.303407529066369,-0.4748548156256178,-0.12625598601954033,0.7629211396468092,1.3979586072480006,0.007508837989257232,0.24745199175300137,5
0.8663748271600638,-0.19097694059353434,-0.3387754931852078,-1.1613084790007884,-0.8264982456017378,0.2705656821675161,0.42812906381128435,5
0.47183573712418436,0.3753248905793028,1.080265832510202,1.446885931046682,0.8626899305295465,-0.335452787493557,0.19879444841383523,7
-0.10236669265369691,0.022797803560550486,0.2686145975363872,-1.0773117111248798,-0.055310784451704904,-1.7576849667379029,-2.3202556203766345,4
-0.34845179948774874,-0.06964416417238303,-0.6065603189271043,0.31044667665982517,0.7462984862879583,-0.24751058230093806,1.6958829394323476,1
-0.5769203741916288,0.015751700178376588,6.5261281530504e-05,0.27069711299181365,-0.3346702294321607,1.0043998011341149,-0.3471028427456626,4
-0.7024411342932878,0.020331679417728638,0.02483688510857406,0.5664067686707552,-0.4794376063420335,1.3803205029953651,-0.25718379071695585,4
0.21710509675313594,-0.060833241332136384,-0.3113762730232606,-0.29121647122367456,-1.6374093997041246,-0.04207555096729562,0.9750895147729275,1
-0.40258180766305174,0.07129150008501806,0.12565998329020506,-0.16025668284314895,-1.004496123580029,-2.077553116501234,-0.2876785102265917,4
-0.48657128464080224,0.07462353466487612,0.09981681770998127,-1.3839501636755789,1.1150818003857481,-1.0815694469852173,1.0393448486849837,1
-0.280734252214403,-0.036007759078168895,-0.33719444109319685,-1.2529129658716114,1.7707429036133608,-0.04779906297269412,0.7367467550896434,1
0.1641412598818169,-0.03517931600944613,-0.02365801319411076,-1.4307350195612552,-0.16083824892519194,-0.25943000063711275,-1.522456685033425,4
-0.45524980526097447,0.01210067287190087,0.07082781126458014,0.17746971009438361,-0.005108685037524693,-0.1349833419155693,-0.9208023696407305,4
1.5744710997472517,-0.4294657175495479,-1.259634124684716,0.5722901293960463,-1.005241262161369,-1.1282309224228848,0.3386445315576527,5
0.1421057214420896,-0.030151489135239712,0.3027643355946387,-1.4497622460733193,-0.6890205695040833,1.2619593753206682,-3.0806606902526594,1
-0.41106401009803106,-0.051398473499094516,-0.22147259390731086,-0.059910173629352366,0.6496316440425836,1.625831956527708,-0.5682999524498727,4
-0.7026224969124929,0.004086696761511485,-0.12136601862395932,0.13188531273093707,1.4821198387252834,-0.6955958881683758,-0.35249412921741474,4
-0.6088387052304495,-0.003270671695351071,-0.06682311729950419,0.5915675891462396,-0.08032606947678333,0.21849891063496227,-1.0596307575329904,4
0.9288058054325059,-0.2497118386001982,-0.7266488078382387,-1.4563445632518883,0.552659451064916,-0.4519920892490606,0.6658028048579521,5
2.0790150313736007,0.6291409366570682,0.4354815949244083,2.0711132179959186,3.061342309918844,-0.12357155256734197,-0.43421943604242796,3
-0.2821234630576356,0.024294771150732794,0.11274695181224598,-0.2591415725037314,-0.7646536658429612,-1.051783076696409,-0.887205150199295,4
-1.0654128909280203,-0.027531367507490016,-0.22877869970964115,1.4063099196334625,2.7175928748392324,-2.026253805653603,-0.10323219106523134,4
-1.1264984528598156,-0.18289513733057344,0.07273204395127392,4.050454906538103,2.274729723894344,-0.3877785464780955,-0.9610631539528568,5
-0.35365042339755814,0.019256795507499563,0.0550017970149765,-0.3868083126574994,-0.46222712723249687,0.7708876777627889,1.0771959733405139,1
-0.28997732069415844,0.037887835527245846,-0.02164553894793615,-0.5614322878496187,-0.7129765125093179,-0.6293790083175654,0.08713762839661215,4
-0.24553031720380258,0.05875407842732952,0.696162056949021,0.055328714062871265,0.16972927273320446,1.1221679800028885,0.68013305243605,5
-0.8458883692732742,0.0644009313204144,0.21047299899403535,1.2359960347720074,-1.3512025233082008,-0.9099340744446017,0.3083568871765107,4
-0.5204705732609824,-0.007640084990952409,-0.11058721221358192,-0.27847545947296953,1.7013800801987098,-1.4407516499433095,-0.5771551367122394,4
-0.5205454351874494,-0.060164728607811,-0.11900339372054347,1.2393791240135097,-0.3726529219559834,0.7166855187212002,0.4748899303753474,1
-0.056512129822534535,-0.26103069540419693,-0.6207660023528514,2.252992000593784,0.20570963673863224,1.050773556037494,0.6860111601345706,1
-0.29182964498074554,0.03349682178962842,0.09504318488357405,-0.3494882785534701,-0.8266517449638061,-0.9295765524628765,-1.0759501219350613,4
-0.31513516360861654,-0.014482496926976321,-0.35701097608132015,0.09730573687103737,-0.17232885067898032,-0.7983709063592829,0.32843289735332604,4
-0.04376273208067839,0.036282932381794,0.2662886349599121,-1.7875338038602964,-0.465740478907431,0.42749249779509724,-1.4481609620004856,4
-0.1344308288845116,-0.07502447007268724,-0.1718990790808261,-0.17430779543181665,-0.10931869441093864,1.2114700895096058,-0.7010914220677225,1
-0.5872392112772481,0.03153852822541177,0.14555510131403349,0.23739194907298075,-0.3965587874287685,-0.37905396528644275,-0.590712553637573,4
-0.4311119527835624,-0.10949125721087932,-0.5767400067295906,0.1150224362540417,2.4831948417375806,1.8876632550116463,-0.9165319122344581,4
-0.04433129064719747,-0.010852138062886329,-0.1096703906427915,-0.18477672005341045,-0.5264758254583827,-2.0149668950934108,-0.9514891429224583,4
0.3869585982411162,-0.17446034133679134,-0.3768510943609674,0.10724475678431927,-0.10514597953315263,-0.9246211775480311,0.7280270257295434,1
2.6375438110902962,-0.6616567630472375,-0.9802400913919329,1.1527645924607863,0.07444592811468466,-1.2054926912980448,-0.2551122530199954,7
